"","gene_symbol","L1","L2","L3","L4","L5","L6","WM"
"2252","CCDC187",-1.71227860752949,-1.89483897440163,-1.99491812583686,-0.0685965883760524,-2.1951528340896,-1.94068959304646,-0.96714537932185
"2253","CCDC188",-1.14034833725648,-1.39175139073083,-1.18693233501425,-0.539634419488862,-0.765232460923273,-0.359518506355419,-1.86262260658848
"2254","CCDC189",3.65859792279213,3.50798891157706,3.89831240321047,4.08946180949944,3.86042562543059,3.68017410216535,2.83484702220335
"2255","CCDC190",0.427052684209217,-0.723804936509733,-1.18693233501425,-1.24357349102002,-1.54919962357988,-0.359518506355419,-0.96714537932185
"2256","CCDC191",2.64248703915004,2.31650224086943,1.97224361970375,2.00295247892287,1.74986549424778,2.17496261371346,2.76125542750034
"2257","CCDC192",-0.153499365091868,-0.478553869042351,-1.18693233501425,-0.539634419488862,-1.83632179567564,-1.09521918842561,-1.34649390227449
"2258","CCDC194",-1.71227860752949,-1.89483897440163,-2.1877735546868,-1.78828844479111,-1.83632179567564,-1.94068959304646,-1.86262260658848
"2259","CCDC196",-1.71227860752949,-1.89483897440163,-1.08734059758821,-1.24357349102002,-1.54919962357988,-1.94068959304646,-1.34649390227449
"2260","CCDC198",-1.71227860752949,-1.89483897440163,-2.1877735546868,-1.24357349102002,-2.1951528340896,-1.94068959304646,-1.86262260658848
"2261","CCDC200",-1.14034833725648,-1.89483897440163,-1.99491812583686,-1.24357349102002,-2.1951528340896,-1.94068959304646,-1.86262260658848
"2262","CCDC22",4.1558232271301,3.96717468784485,3.89527189662755,3.69002169049148,3.92041129932694,3.93635923483772,3.88969367840357
"2263","CCDC24",4.5706941281915,4.77128796549271,4.85828977912627,4.61240731145442,4.56382764203504,4.64762985362199,3.85473871936941
"2264","CCDC25",6.48441297810859,6.72737143524579,6.59151214276346,6.57563683690301,6.49485131248515,6.38723984651899,6.12797096378138
"2265","CCDC26",0.0670045135365323,-0.723804936509733,-1.40946492557096,-1.24357349102002,-1.83632179567564,-0.806287393793966,-1.86262260658848
"2266","CCDC27",-1.71227860752949,-1.01946239962467,-1.99491812583686,-1.78828844479111,-1.83632179567564,-1.94068959304646,-1.86262260658848
"2267","CCDC28A",5.39320702199845,5.78192768082252,5.56974196745573,5.65036428667364,5.64155049425924,5.45453271904212,5.33093277665156
"2268","CCDC28A-AS1",-0.153499365091868,-0.0860583048642127,-1.18693233501425,0.1195223373985,-0.0613799277343081,-1.09521918842561,0.760624060324214
"2269","CCDC28B",4.68335670145981,4.56109041781991,4.42438878426409,4.23900926144701,4.13308370505906,4.21155157121749,4.02161376352147
"2270","CCDC3",5.56592949722347,5.23814193938203,5.41911468615666,5.99185897539702,5.71621554019085,5.66393538137994,4.65029382264301
"2271","CCDC30",2.92225923022403,3.26023039046471,2.88914666162886,2.82024507183465,2.4969397541455,2.8508376177737,2.28910553197705
"2272","CCDC32",4.44848257954256,4.75339544809392,4.50438903429732,4.62798901224277,4.33171114188727,4.7513371088794,3.93502064551684
"2273","CCDC33",-0.731871367012054,-1.89483897440163,-1.67269559119508,-1.78828844479111,-1.83632179567564,-1.45688643769117,-1.34649390227449
"2274","CCDC34",5.01018596972771,5.32146236907767,5.4567253086677,5.08844892433447,5.05885061461273,5.04688576705497,3.98974730332331
"2275","CCDC39",-0.731871367012054,-1.89483897440163,-0.99418213909311,-1.78828844479111,-1.10460719253619,-1.94068959304646,-1.34649390227449
"2276","CCDC40",1.89531874844385,1.72170371495436,1.52998752294765,1.10356803661331,2.01492093104652,1.8406290414966,2.02135023903701
"2277","CCDC42",-1.71227860752949,-1.89483897440163,-2.1877735546868,-0.849088801207119,-1.10460719253619,-1.94068959304646,-1.86262260658848
"2278","CCDC43",4.64961885152066,4.92838154694993,4.68425874669305,4.23900926144701,4.50627199911686,4.46307756104246,4.71018600169031
"2279","CCDC47",6.10330728115419,6.40712149732292,6.22571705710295,6.00683477084615,6.00924346278661,6.13365864390863,6.34710961024438
"2280","CCDC50",5.22586347001315,4.61492940273348,4.61571714413981,4.79603589640474,4.61917494845293,4.69464458751893,5.30094916615788
"2281","CCDC51",3.69212886034723,3.83730617011653,4.1613509378052,4.04372344290328,4.04958960294247,3.89669771104117,3.76972470951585
"2282","CCDC57",5.04304230255078,4.39407387418602,4.19635788251805,4.1978395153814,4.34490495616574,4.51639094181523,4.45407705711995
"2283","CCDC58",3.65859792279213,3.43503386249966,3.33743380722658,3.56608235323449,3.16587398142327,2.95105130152325,2.99323340417417
"2284","CCDC59",4.64961885152066,4.43954150837457,4.52617369409456,4.56462629139156,4.49052796626167,4.41475539867592,4.77394077873341
"2285","CCDC6",5.61045303594343,5.85645819383906,5.96799726567166,5.98884507090556,5.9282869120207,5.98082832741799,5.33093277665156
"2286","CCDC60",-1.71227860752949,-1.39175139073083,-1.82482953933447,-1.78828844479111,-2.1951528340896,-1.94068959304646,-1.86262260658848
"2287","CCDC61",3.45880015799677,2.9815578075342,2.82028236583433,2.92487206345695,3.03088730248876,3.09818644291018,3.56870052231751
"2288","CCDC62",0.714952152062261,0.691786761453441,0.2916539472933,0.1195223373985,0.409619574679893,0.776949263776079,1.33463556276081
"2289","CCDC65",1.64438802416851,1.98966451589159,2.02883076885059,2.13967389835552,1.00478734461885,0.487634508916563,0.760624060324214
"2290","CCDC66",3.65859792279213,3.66935689456143,3.4369719170242,3.41260442864616,3.52394057138474,3.27873836249053,4.02161376352147
"2291","CCDC68",1.95177946784947,1.32933541123723,2.03988664834719,3.06882956850678,3.09476146908574,1.51356944142614,-0.667062281577261
"2292","CCDC69",4.03035292144672,2.87526781639111,3.18642198670952,3.09148544894779,2.72933600997632,2.36133602435001,2.54440991753486
"2293","CCDC7",3.62426908184104,2.80751969109587,2.6138234423889,2.97447120689865,2.46507021939999,2.44620846884146,3.43310108132408
"2294","CCDC71",1.64438802416851,1.26343748939155,1.39873080760273,1.55861768621139,0.865248534020698,1.2868867788924,1.88940491864288
"2295","CCDC71L",3.41930180084621,3.63067527943873,3.30113674695281,2.92487206345695,3.07378273733117,3.33916796212213,3.36848595065997
"2296","CCDC73",-0.413893957513125,-0.723804936509733,-0.534549861944051,-0.539634419488862,-1.10460719253619,-0.359518506355419,-0.667062281577261
"2297","CCDC74A",3.75693961079046,4.02797281276583,3.77471080886959,3.48283958789634,3.48474327699208,3.13273957570275,2.25376522227468
"2298","CCDC74B",2.45988001829034,2.02985732077149,1.97224361970375,2.1825125088527,1.74986549424778,0.776949263776079,1.33463556276081
"2299","CCDC77",2.15782090659635,1.12186028402285,1.66464844762156,2.41583817027475,1.85197128600456,2.20774518628102,2.81073119620837
"2300","CCDC78",2.83489431774566,2.02985732077149,2.42433717402618,2.04998072134345,1.99273926127261,2.03583304364957,2.57336614955301
"2301","CCDC8",2.5357181538132,1.26343748939155,0.498145060933907,1.10356803661331,1.24892105872816,1.08993866350565,1.84259801310104
"2302","CCDC80",5.06240282383612,3.32627165973487,3.33294630239086,3.66002068806743,3.58452197521131,3.92654560466481,4.55188610860921
"2303","CCDC81",0.258231560311689,-1.01946239962467,-0.746138451530592,-0.849088801207119,-1.30984460539684,-0.565677382580704,-0.0223908771511937
"2304","CCDC82",4.96289254046388,5.09393109691283,4.91192820749931,5.09406953095171,5.02372980352346,5.19321133517877,5.69930826726523
"2305","CCDC85A",5.58390413302874,5.94845023578303,5.64498200443027,5.68801701454199,6.1079924576844,5.47823895912443,4.54459330784348
"2306","CCDC85B",9.18234596248509,9.18547337768636,9.33185835426359,9.32260588286795,9.23702564977905,9.18432134019671,8.65246879899705
"2307","CCDC85C",5.20278497605884,5.25942750053197,4.89832478945784,4.46403759854551,4.30495591850334,4.10246498673452,4.47724407843823
"2308","CCDC86",3.70860654050126,3.81447764146451,3.76807759216598,3.28081129183954,3.67784399261083,3.98445035453238,4.13278127567079
"2309","CCDC87",-1.71227860752949,-0.478553869042351,-0.408974392869626,-0.284976144467761,-0.370801391340317,-0.359518506355419,-0.667062281577261
"2310","CCDC88A",6.75815086199702,6.61791537818644,6.47160547791939,6.34524724507938,6.56887452014798,6.7658161899038,7.78460121238058
"2311","CCDC88B",3.35794952706098,2.78421106830573,2.66470670255305,2.97447120689865,3.30738991342583,2.76533207065293,3.22986678382946
"2312","CCDC88C",3.27186417273224,3.53616835791083,2.86448374772235,2.09552423214502,2.31224561850264,2.27115679122799,2.02135023903701
"2313","CCDC89",-1.71227860752949,-1.01946239962467,-1.67269559119508,-0.849088801207119,-0.765232460923273,-1.45688643769117,-1.86262260658848
"2314","CCDC9",3.55305916775178,3.57743162827158,3.22568250645181,2.97447120689865,3.13582535523083,3.35388798363573,2.90486621454023
"2315","CCDC90B",5.37783482426858,5.03590540406447,5.25802623015185,5.227906854343,5.18892467329268,5.28439850842954,5.9544810184359
"2316","CCDC91",5.74034142317921,5.67510224316111,5.89224362647638,5.92720575533488,5.89279233132882,5.69606085457693,5.52128424609763
"2317","CCDC92",6.85013986735572,7.29264817687711,7.41142675760186,7.53780110384581,7.62694197253585,7.50029750172761,6.94851857176929
"2318","CCDC93",3.90726946262481,3.98772673243632,3.74799296603502,3.83132618272483,3.67087582628231,3.65662127406916,3.83095585456511
"2319","CCDC96",2.20504075658191,1.94831978976142,2.33739726303233,2.51972404522616,2.58853022573051,2.57742939517731,1.33463556276081
"2320","CCDC97",3.74100782888587,3.15512909266806,3.54568065200349,3.67509917214346,3.59191886291538,3.69180787559664,4.26290472507269
"2321","CCDC9B",2.49829735149916,2.02985732077149,1.94897230964172,1.90403101860367,1.92407148589198,2.17496261371346,2.92747060420231
"2322","CCER2",1.64438802416851,1.45273534333368,1.66464844762156,1.42228398953359,1.69596825001989,1.51356944142614,1.33463556276081
"2323","CCHCR1",4.10693660420392,4.21390875849477,3.73444617482904,3.7624032507516,3.55454924043327,3.43918698759086,3.6660055645156
"2324","CCIN",-1.14034833725648,-0.268999393433326,-0.672106891901659,-1.24357349102002,-1.54919962357988,-1.45688643769117,-1.86262260658848
"2325","CCK",11.1932577160436,11.2358623859886,11.2452565996411,11.0215113062983,10.5591712265651,11.0414171739129,9.60629745964438
"2326","CCKBR",5.14946761819514,5.44921905437473,5.47415071256429,5.45454390911079,5.44929774557092,5.32231547607244,4.3491515450625
"2327","CCL1",-1.71227860752949,-1.89483897440163,-1.67269559119508,-1.78828844479111,-2.1951528340896,-1.94068959304646,-1.34649390227449
"2328","CCL11",-0.153499365091868,-1.39175139073083,-1.18693233501425,-1.24357349102002,-0.765232460923273,-0.359518506355419,-1.86262260658848
"2329","CCL13",-0.413893957513125,-1.39175139073083,-1.67269559119508,-1.24357349102002,-2.1951528340896,-1.94068959304646,-1.34649390227449
"2330","CCL14",-1.71227860752949,-1.39175139073083,-1.82482953933447,-0.849088801207119,-1.54919962357988,-1.94068959304646,-1.86262260658848
"2331","CCL15",-1.14034833725648,-1.89483897440163,-1.99491812583686,-1.78828844479111,-1.54919962357988,-1.94068959304646,-1.86262260658848
"2332","CCL17",-1.14034833725648,-1.01946239962467,-0.906676016195255,-0.849088801207119,-0.621436653941868,-0.359518506355419,-0.207013033786876
"2333","CCL18",0.578172067080224,-1.01946239962467,-0.906676016195255,-1.24357349102002,-0.924963579584347,-0.565677382580704,0.141263081898784
"2334","CCL19",3.45880015799677,1.98966451589159,1.54558575338683,1.55861768621139,2.33004782912047,2.93155772889322,3.40115523191936
"2335","CCL2",3.22681532115582,1.8166624894266,1.99514550433922,1.85190471532478,2.20055676317886,2.14141776298521,2.76125542750034
"2336","CCL20",-1.14034833725648,-1.89483897440163,-1.5350850133407,-1.78828844479111,-1.54919962357988,-1.45688643769117,0.288229640940291
"2337","CCL21",1.34042715783124,0.476004447570569,0.2916539472933,0.693868265337803,-0.490683085465361,0.941915162386442,1.19255804478213
"2338","CCL22",0.578172067080224,-0.0860583048642127,-0.99418213909311,-1.24357349102002,-0.370801391340317,-0.0188812649647367,0.288229640940291
"2339","CCL23",-1.14034833725648,-1.39175139073083,-1.99491812583686,-1.78828844479111,-1.83632179567564,-0.565677382580704,-1.34649390227449
"2340","CCL25",-1.71227860752949,-1.39175139073083,-2.41044649161742,-1.78828844479111,-1.54919962357988,-1.09521918842561,-1.34649390227449
"2341","CCL26",-0.731871367012054,-1.89483897440163,-1.5350850133407,-1.24357349102002,-2.1951528340896,-1.94068959304646,-1.34649390227449
"2342","CCL27",0.839879891268154,0.691786761453441,1.02874024661269,0.28591715477389,1.35706233234396,1.01782452056061,-0.0223908771511937
"2343","CCL28",2.20504075658191,1.39235434137128,1.83934026545402,2.41583817027475,2.20055676317886,2.03583304364957,0.543676123092184
"2344","CCL3",1.34042715783124,0.691786761453441,0.678748074656883,0.913212975018583,0.341041572279406,0.590655229515624,0.288229640940291
"2345","CCL3L1",0.839879891268154,-0.723804936509733,-1.08734059758821,-0.539634419488862,-0.924963579584347,-0.359518506355419,-0.667062281577261
"2346","CCL4",1.34042715783124,0.354664283272598,0.498145060933907,0.435089868286233,0.113269117420275,1.22417797225913,0.288229640940291
"2347","CCL4L2",2.33807997361701,1.94831978976142,1.97224361970375,1.55861768621139,1.72316854902492,2.07189338962995,1.26534508291338
"2348","CCL5",3.55305916775178,1.72170371495436,2.11499266009209,1.74163721159973,2.01492093104652,2.82993162191212,2.76125542750034
"2349","CCL7",-1.71227860752949,-1.89483897440163,-1.99491812583686,-1.24357349102002,-2.1951528340896,-1.45688643769117,-1.86262260658848
"2350","CCL8",-0.153499365091868,0.222173605042452,-0.824175384517758,-0.849088801207119,-0.765232460923273,-0.0188812649647367,-0.667062281577261
"2351","CCM2",6.93135802655572,6.88221364436016,7.11768648285162,7.31887244213826,7.13258373711963,7.07433272489947,6.61769584693501
"2352","CCM2L",2.7095147670539,2.02985732077149,2.37280437102461,2.89941803272716,2.52812047078269,2.17496261371346,2.57336614955301
"2353","CCN1",4.11931443701393,3.3894216711718,3.23051579225107,3.06882956850678,3.59191886291538,4.17056546111828,3.93502064551684
"2354","CCN2",4.83364522770166,3.82593705880873,3.89527189662755,4.14466811294033,4.34927621629754,5.95209367367856,5.90123123625362
"2355","CCN3",4.39857650932746,4.58151620915586,4.64134972149086,5.17054188115851,5.52466787759587,4.63563281342891,3.40115523191936
"2356","CCN4",1.16048018357341,0.476004447570569,-0.0396298408342827,-0.284976144467761,0.028585804604211,0.590655229515624,0.288229640940291
"2357","CCN5",2.7095147670539,1.94831978976142,1.85194119984019,1.95433942782267,1.63997906875463,2.14141776298521,2.39021140790062
"2358","CCN6",-1.14034833725648,-1.39175139073083,-0.746138451530592,-1.24357349102002,-1.54919962357988,-0.565677382580704,-1.86262260658848
"2359","CCNA1",3.53469361198522,3.9978939963028,4.26627754053831,3.93518076203883,3.79783720250532,4.13691701051134,2.76125542750034
"2360","CCNA2",1.77530213123804,1.94831978976142,1.43268139753071,1.34896024309112,1.45765975744728,1.61481764552676,2.39021140790062
"2361","CCNB1",3.72489814478871,3.73160711768207,3.86450910783813,3.96001690671851,4.1075070767764,3.96540584098138,3.61120874127717
"2362","CCNB1IP1",4.93515494509461,4.96512048080459,4.98238975535147,5.12184872169728,5.14182553649474,4.9961804060553,4.52989617077093
"2363","CCNB2",1.16048018357341,-0.0860583048642127,0.00618571352855954,0.435089868286233,0.764111689782507,1.34698302206691,1.26534508291338
"2364","CCNB3",-0.413893957513125,-1.89483897440163,-1.18693233501425,-1.24357349102002,-1.54919962357988,-0.179169595665763,1.26534508291338
"2365","CCNC",5.06240282383612,5.31740867579723,5.41168625792187,5.3503754364925,5.34371970988007,5.2533306770312,4.9387809008497
"2366","CCND1",6.44561909517551,5.66237427708316,5.65220455971222,6.03047732170733,5.9855703068456,6.42780680422803,7.27697311132154
"2367","CCND2",7.47474509196167,7.83379824544796,7.57070101936902,7.48743940727662,7.68213064899756,7.77506731640048,6.84397381144499
"2368","CCND3",6.21421039793692,6.17592752829219,6.22873968542727,6.34052622504129,6.2244078241849,6.30819446562208,6.14735824726795
"2369","CCNDBP1",6.14325194283987,6.4109311149584,6.54861406872182,6.50144381040781,6.47798377511176,6.28149513552512,6.10584424714768
"2370","CCNE1",2.80455608811038,2.85303673254716,2.52218900986851,2.76494135886696,3.06317785411033,2.871444988475,2.39021140790062
"2371","CCNE2",1.71132950667647,1.26343748939155,1.54558575338683,1.90403101860367,2.2387552145016,2.871444988475,5.00934904428768
"2372","CCNF",2.86460768660452,2.66166066430417,2.9013217945747,2.89941803272716,2.98667727781714,3.16648446690068,2.60175261994417
"2373","CCNG1",4.52490656182734,4.11462021494291,4.22812088365567,4.25916178679678,4.3004480738788,4.14540298316207,4.84690415130281
"2374","CCNG2",5.77986378231153,6.38016872517442,6.14801681891808,5.91772843767144,5.80958496947835,6.05926627909464,5.55796568919583
"2375","CCNH",5.6322099151787,5.46762587785715,5.5952604671741,5.43252969739235,5.54957421760567,5.5756435223795,5.48745411191623
"2376","CCNI",8.84866944079592,8.70923560836189,8.99150517439524,9.33422933491602,9.30990132508131,9.10333467254732,8.73126726807685
"2377","CCNI2",0.714952152062261,1.45273534333368,0.937097898956909,1.42228398953359,0.959757506505033,0.376687607872775,1.26534508291338
"2378","CCNJ",1.89531874844385,2.02985732077149,2.03988664834719,2.09552423214502,2.2387552145016,1.46014973655122,1.93474081791398
"2379","CCNJL",1.25325744628461,1.26343748939155,0.560891945238037,0.570273489293323,0.341041572279406,1.08993866350565,1.11590271809803
"2380","CCNK",5.16745989895155,5.06520995750351,4.8219237084419,4.38370845433826,4.44223796622738,4.38639822050048,4.81088367531567
"2381","CCNL1",4.62378739862792,4.4980183799579,4.45155143610793,4.59665548275503,4.60827405151192,4.77340469828429,5.24805286637716
"2382","CCNL2",6.19971244421275,6.24157590093232,6.18894276261635,6.15669689878249,6.23389505032571,6.18189207424379,6.42463494183011
"2383","CCNO",3.10762576073086,3.35819216515192,3.33294630239086,3.24083376556346,2.70225283889335,2.78718823236198,3.07649895396638
"2384","CCNP",3.84900346661482,2.63584994604665,2.50633434814563,3.02242167976919,2.88195440188245,3.36845933036138,3.36848595065997
"2385","CCNQ",5.51998802585394,5.5285086214766,5.76560262169008,5.71014580868201,5.79203063631072,5.733127457274,5.32242942833811
"2386","CCNT1",3.75693961079046,3.20863661746869,3.24968862106198,2.92487206345695,3.280175504928,3.4665349142115,3.80677434782209
"2387","CCNT2",4.65812756775925,4.84071824641648,4.84731856409361,4.62798901224277,4.73059736317475,4.82714059146315,4.98261437419877
"2388","CCNY",6.80487841495751,6.77692266937677,6.76227222324743,6.74060271414681,6.76566715413551,6.67201955425384,6.66890147333066
"2389","CCNYL1",3.69212886034723,3.73160711768207,3.93134176429457,3.87115285832496,3.73240988143337,3.89669771104117,4.00044785549123
"2390","CCP110",4.79558832435575,5.08918377183121,4.98238975535147,5.10524547559324,5.21789827545215,5.34090669083362,6.39452857135427
"2391","CCPG1",5.87417748236407,5.87588324153849,5.71907346041748,5.75695793980656,5.80799791807531,5.733127457274,5.7884458912254
"2392","CCR1",1.77530213123804,0.788669888554356,0.88899707094834,0.570273489293323,0.341041572279406,0.376687607872775,0.949172248967474
"2393","CCR10",2.29508243465442,2.02985732077149,2.31025974532236,2.22411568875305,1.94732579407506,2.30184713581449,1.88940491864288
"2394","CCR2",-0.153499365091868,-1.89483897440163,-1.82482953933447,-0.0685965883760524,-0.924963579584347,-1.09521918842561,-0.667062281577261
"2395","CCR5",0.0670045135365323,0.0762737628969668,-0.408974392869626,0.435089868286233,-0.260121594637392,0.25649245943238,0.857976174142675
"2396","CCR6",0.839879891268154,0.788669888554356,0.787699228523201,0.807705207323163,0.764111689782507,0.686807159401465,0.857976174142675
"2397","CCR7",0.0670045135365323,-0.723804936509733,-1.08734059758821,-0.0685965883760524,-0.490683085465361,-0.179169595665763,-0.0223908771511937
"2398","CCR9",-1.14034833725648,-1.39175139073083,-0.99418213909311,-0.539634419488862,-1.54919962357988,-1.09521918842561,-1.86262260658848
"2399","CCRL2",0.0670045135365323,-0.268999393433326,-0.238994898087881,-0.849088801207119,0.028585804604211,-0.359518506355419,0.288229640940291
"2400","CCS",5.74034142317921,5.42304846863457,5.30001574526514,5.30262816336001,5.41008275846944,5.31104465375834,5.63208850966967
"2401","CCSAP",6.08764457206344,6.69960854853382,6.46341702477707,6.29732709269186,6.53665623374491,6.37285789785903,6.11079070588512
"2402","CCSER1",1.16048018357341,1.6200515686404,1.44936171150454,1.74163721159973,1.72316854902492,1.2868867788924,0.760624060324214
"2403","CCSER2",5.96955487166621,6.16919535328687,6.31716162144073,6.18330680969949,6.25034903878191,6.2640666240274,6.17595926039696
"2404","CCT2",6.76801136303146,6.93343593541953,7.04581247109441,7.1142076191207,7.17629487119884,7.03148316003578,6.7424555083501
"2405","CCT3",7.15223147327216,7.04182635441162,7.08936509755985,7.1128239776775,7.06043529241933,7.06653441384132,7.11900756403085
"2406","CCT4",7.13252129534774,7.39428867175443,7.44845806211472,7.50442272703891,7.49211569348461,7.45237168237378,7.22773436634583
"2407","CCT5",6.68925039337226,6.89178700117464,6.89529361822076,6.98706402795796,7.02261924364056,6.96951072728403,6.73286228816717
"2408","CCT6A",6.47721813998883,6.75610841755538,6.78298315055016,6.81736177716491,6.84828641069019,6.80249651191482,6.61072902646295
"2409","CCT6B",1.71132950667647,1.32933541123723,1.32833447497642,1.55861768621139,1.39138013146939,1.66289609537006,2.18037642995707
"2410","CCT7",7.32782484179399,7.48743435708579,7.52692460586212,7.5531852934848,7.59876469306989,7.55227721301243,7.27807287321103
"2411","CCT8",6.44069568242483,6.74105506692875,6.79974701591684,6.82414153152415,6.8818648620958,6.6242492622242,6.20400427141479
"2412","CCZ1",5.20858930253293,5.36923853109229,5.37286677236893,5.33146572987899,5.18403865922567,4.89413253248208,5.23452009931393
"2413","CCZ1B",4.55255310834725,5.07484734155284,4.98238975535147,4.90876238147291,4.82777627768234,4.89915917649654,5.12632311404457
"2414","CD101",0.0670045135365323,-0.268999393433326,0.98364660944871,1.10356803661331,1.48969160391508,0.125365875945236,-0.0223908771511937
"2415","CD109",1.71132950667647,1.26343748939155,1.44936171150454,0.693868265337803,1.17204367585421,1.79820610579685,2.42239781629313
"2416","CD14",4.76440305087211,4.04768251459785,3.91341955364859,4.02029873670873,3.69854880312986,3.95578847195208,3.88969367840357
"2417","CD151",7.08124385341465,6.28581464603895,6.2503176520524,6.34524724507938,6.28612852899314,6.50896300842102,6.49253215951137
"2418","CD160",-1.71227860752949,-1.39175139073083,-1.40946492557096,-0.539634419488862,-1.83632179567564,-1.09521918842561,-1.86262260658848
"2419","CD163",2.57219282002343,1.32933541123723,1.57628521451571,1.62223910714801,1.55169755389019,1.88184006818866,1.79422143184906
"2420","CD163L1",1.83655809063501,2.34863723640237,1.9837400056875,2.48591983486912,2.16131935481036,2.44620846884146,1.19255804478213
"2421","CD164",6.22856410694072,6.0175412799539,6.15375320913732,6.29488878892032,6.29521968577667,6.31948748957299,6.87337783196032
"2422","CD164L2",-1.14034833725648,-0.723804936509733,-1.29391223072479,-0.539634419488862,-0.765232460923273,-0.565677382580704,-0.667062281577261
"2423","CD177",-1.14034833725648,-0.723804936509733,-0.672106891901659,0.28591715477389,0.193256081994691,-0.806287393793966,-0.0223908771511937
"2424","CD180",0.578172067080224,0.0762737628969668,-0.238994898087881,-0.284976144467761,-0.490683085465361,-1.45688643769117,0.857976174142675
"2425","CD19",-1.14034833725648,-1.01946239962467,-1.82482953933447,-0.849088801207119,-1.30984460539684,-0.806287393793966,-0.207013033786876
"2426","CD1A",-1.71227860752949,-1.89483897440163,-2.1877735546868,-1.78828844479111,-1.54919962357988,-0.565677382580704,0.656224248592406
"2427","CD1C",-0.731871367012054,-1.39175139073083,-1.67269559119508,-1.78828844479111,-2.1951528340896,-1.09521918842561,-0.96714537932185
"2428","CD1D",0.258231560311689,-0.478553869042351,-1.18693233501425,-1.78828844479111,-0.765232460923273,-0.806287393793966,0.288229640940291
"2429","CD1E",-0.731871367012054,-1.89483897440163,-1.5350850133407,-1.78828844479111,-1.30984460539684,-0.565677382580704,0.288229640940291
"2430","CD2",1.06132400690519,0.0762737628969668,0.215688781778214,0.693868265337803,0.710753962154456,1.34698302206691,1.6923117214759
"2431","CD200",6.393065700933,6.94004231853758,6.77142168185306,6.77074565763496,6.79640627252768,6.53986712180589,6.05028355022377
"2432","CD200R1",0.578172067080224,-0.0860583048642127,-0.350061085976741,-1.24357349102002,0.028585804604211,0.376687607872775,-0.96714537932185
"2433","CD200R1L",-1.71227860752949,-1.89483897440163,-2.41044649161742,-1.24357349102002,-0.621436653941868,-1.09521918842561,-1.86262260658848
"2434","CD207",-1.14034833725648,-1.89483897440163,-1.82482953933447,-0.284976144467761,-1.83632179567564,-0.179169595665763,1.58265238110717
"2435","CD209",0.258231560311689,-0.268999393433326,-0.672106891901659,-1.24357349102002,-1.10460719253619,-1.94068959304646,-1.34649390227449
"2436","CD22",2.33807997361701,1.72170371495436,1.80086332777766,2.48591983486912,2.2387552145016,3.32429620059267,5.30527088034156
"2437","CD226",0.0670045135365323,-0.268999393433326,-0.238994898087881,-1.24357349102002,-1.10460719253619,0.686807159401465,0.421599245412984
"2438","CD24",6.52451955411105,5.39639436209298,5.44221523741955,5.97062821269256,6.20765355914279,6.19421392636157,6.11079070588512
"2439","CD244",0.0670045135365323,1.51069041632661,-0.746138451530592,-0.539634419488862,-0.370801391340317,1.08993866350565,-0.207013033786876
"2440","CD247",1.16048018357341,1.98966451589159,1.17631503701764,0.913212975018583,1.45765975744728,1.79820610579685,0.949172248967474
"2441","CD248",3.33690494792835,2.06896065656531,2.24488028388274,1.62223910714801,2.16131935481036,2.17496261371346,2.1422328709801
"2442","CD27",1.25325744628461,0.964862574609402,0.465717639332042,1.10356803661331,0.597726364450247,1.46014973655122,1.11590271809803
"2443","CD274",1.64438802416851,2.2155655199271,1.83934026545402,1.42228398953359,1.39138013146939,1.2868867788924,0.760624060324214
"2444","CD276",3.87843059257928,3.80292647196904,3.75135988121969,3.87115285832496,4.0059576923671,4.03098997313173,3.7945298832832
"2445","CD28",-0.731871367012054,-0.723804936509733,-1.67269559119508,-1.24357349102002,-1.30984460539684,-0.565677382580704,-1.34649390227449
"2446","CD2AP",3.64153560649373,3.1910203609404,3.05635761819134,3.31971083267863,3.25243784882968,3.33916796212213,3.74448557232654
"2447","CD2BP2",6.03308236205582,6.03492644981228,5.94979489224969,5.83623170657907,6.02162079785094,5.94967308397804,6.15216463194522
"2448","CD2BP2-DT",1.16048018357341,1.26343748939155,0.76122305468901,1.10356803661331,1.21099438063339,1.61481764552676,1.46396706019608
"2449","CD300A",1.83655809063501,1.19438487965491,1.11490738598543,0.913212975018583,0.959757506505033,1.15861908562765,2.28910553197705
"2450","CD300C",0.0670045135365323,-1.89483897440163,-1.67269559119508,-0.849088801207119,-1.10460719253619,-1.09521918842561,-1.86262260658848
"2451","CD300E",-1.71227860752949,-1.89483897440163,-1.82482953933447,-1.78828844479111,-1.54919962357988,-1.45688643769117,-0.96714537932185
"2452","CD300LB",-1.14034833725648,-1.01946239962467,-2.1877735546868,-1.78828844479111,-2.1951528340896,-1.94068959304646,-0.96714537932185
"2453","CD300LF",0.578172067080224,-1.89483897440163,-0.534549861944051,-0.539634419488862,-0.490683085465361,-0.0188812649647367,1.03494474840686
"2454","CD300LG",2.05847534404516,1.67177275664891,1.17631503701764,1.10356803661331,0.409619574679893,-0.806287393793966,-0.0223908771511937
"2455","CD302",4.367782616956,3.49369005837241,3.42437158105659,3.22042175780385,3.12566843932877,3.60832971081622,3.47973144144858
"2456","CD320",5.81833224110428,5.61361859575989,5.75138045276388,5.84292356561693,5.59261270211008,5.44080932290283,5.36030590233019
"2457","CD33",1.34042715783124,0.964862574609402,0.432544555000227,0.1195223373985,-0.260121594637392,0.686807159401465,1.26534508291338
