"","gene_symbol","Layer1","Layer2","Layer3","Layer4","Layer5","Layer6"
"6915","BMPER",3.75950919940667,4.35367952513578,4.377546612691,4.37009273136004,4.59555901635486,4.71340860926568
"6916","DPY19L1",5.06252390366936,4.93567333594993,5.27742192343975,5.74418230358515,6.17102789961889,5.5610128796005
"6917","HERPUD2",5.03847532084795,5.10371865112965,4.91055981010534,4.80194898378223,4.64256958020825,4.93082498181352
"6918","LOC101930085",3.49182805328392,3.42190821539471,3.44328133146936,3.21764945529954,3.26924235351686,3.43670986857499
"6919","LOC100506725",4.0924637357155,3.08483899548079,3.52268143803228,3.47745499667446,3.83665842027118,4.382150558559
"6920","SEPTIN7",8.8641355278774,8.9883149283834,9.1121268900923,9.22787002340719,9.26314003270753,9.27207583819388
"6921","EEPD1",4.30893485848873,4.40570373165781,3.86652361361389,3.62333975480996,3.67092581936945,4.11597586949402
"6922","KIAA0895",3.76548948811655,4.05025011490569,3.74926360985905,3.53160191048151,3.834433279051,3.86576033084183
"6923","ANLN",4.26585547234487,3.80093198435908,3.94380377022762,4.43176451885361,4.79611296475696,5.57459134856717
"6924","AOAH",2.1867280937713,1.81983952822589,2.39594377509806,2.10749659650488,2.05756694059849,2.17214324578561
"6925","ELMO1",7.14432071708205,7.51189023267625,7.78628385526723,7.79371618238147,7.5323423782812,7.49585105785112
"6926","GPR141",0.415209020957167,0.28237424105637,0.178496618658084,0.178496618658083,0.178496618658083,0.178496618658083
"6927","EPDR1",6.09445441875671,6.24233028074665,6.97400992866029,7.19413738062184,6.78888845431271,6.57727476603825
"6928","NME8",0.317087079964776,0.178496618658084,0.373264011545626,0.277170654935498,0.223776609797895,0.178496618658083
"6929","SFRP4",2.83097719227397,2.09176759631638,2.14552561399397,1.98890175359851,1.9980010187486,1.85178527982649
"6930","STARD3NL",5.39052374381339,5.47907847650193,5.81988137614244,5.8978586123243,5.81323343560766,5.61624797749311
"6931","TARP",1.09889086966182,0.767271409785044,0.945457702064267,1.30213745276585,0.980057649238955,1.12526328171393
"6932","TRG-AS1",0.317087079964776,0.351116632356529,0.29385971610426,0.416716197338627,0.362934418468303,0.328684995803359
"6933","AMPH",6.48887367139915,7.03828321115167,7.11666992646142,7.35162060340279,7.26200319960092,7.05632102274514
"6934","VPS41",6.01367019214651,6.1617919571986,6.47713711269404,6.69192593357108,6.66654312419075,6.6707543601483
"6935","POU6F2",2.18223286203378,1.896101175936,3.08607591924244,3.68578786536501,3.54975314125618,3.60127498539873
"6936","YAE1",3.51853782732204,3.62593784012709,3.63165381399317,3.6117644340149,3.82287921276809,3.72253115205499
"6937","RALA",5.69296973191167,5.83734143417327,5.85501638096878,5.84467095560826,5.79304765536799,5.80864479030456
"6938","LOC112267983",1.64890764811617,2.30947207741989,1.91468951781403,1.67414562153498,2.09662318563413,1.81259026343023
"6939","CDK13",5.01564655693705,5.08307235735591,5.03700393904562,4.65636923919688,4.90030907295993,4.97563975396906
"6940","MPLKIP",5.08305668941799,5.03645939117447,4.86820544329103,4.86868332748679,5.02353546224696,5.05615898012582
"6941","SUGCT",1.59717084844258,1.32238271368106,1.18214164452495,1.31177130589407,1.21528279770611,0.970868016715114
"6942","INHBA",3.02037368199576,3.27425387595868,2.12227357291485,1.92068104068375,1.6044829290081,2.1520882666121
"6943","INHBA-AS1",2.82338796976514,3.87310314378295,2.24368166590008,1.32713390009246,1.58679727357157,1.67216708799354
"6944","GLI3",3.07369559320243,2.78972465477375,2.46449950718918,2.55638164120338,2.27195146432373,2.71526151761656
"6945","C7orf25",0.705086098853084,0.967999105655421,1.39700761853519,1.37163463597484,1.26117629721375,0.687291745279881
"6946","PSMA2",6.0540304324327,6.27526346914362,6.18871479253681,6.25653949779777,6.1734786312464,6.14812840124735
"6947","MRPL32",5.37299490625842,5.43201436157397,5.54558709458798,5.49237098337062,5.42679579637239,5.5994932531746
"6948","HECW1",4.58851224619389,5.17913668916194,5.48719152649081,5.47325903014158,5.57275730431064,5.22926012776361
"6949","STK17A",3.18287134592597,3.0618847245884,3.62829648195053,3.26710765870626,3.29544352273183,3.61565497470232
"6950","COA1",5.60392746715732,5.83682687302031,5.98676595563617,5.96607875640789,5.87924499791568,5.69294777339929
"6951","BLVRA",5.67618064856957,5.86540019343402,5.93990039010807,6.09192307631651,6.03929862151138,5.6893521091479
"6952","MRPS24",1.50529860987596,2.21928203271085,1.91858791531613,1.60651371748604,1.3713675510987,1.43137251480979
"6953","URGCP",5.2229240325988,5.57740885543178,5.48128302103146,5.57097527172565,5.66380218494395,5.54241838325353
"6954","UBE2D4",5.39895939698006,5.31673615156906,5.33059813231501,5.56845062604123,5.42946901688173,5.39316809089847
"6955","DBNL",6.51204236827459,6.52836957512671,6.49809893221707,6.44200405658404,6.44071750843819,6.55194134700692
"6956","PGAM2",3.59202026737954,2.92177295816894,2.51603597814708,1.94180481213674,2.09377392165921,2.68691904143518
"6957","POLM",2.667787587232,2.48373328623305,2.61501916942068,2.3935033317492,2.84668632037834,2.27204073895568
"6958","AEBP1",6.82859174856638,5.32194251987504,5.21311376498868,5.35815183592364,5.53271732948151,5.91220523601817
"6959","POLD2",5.73501142457144,5.56505697748787,5.62296001956232,5.74196825018771,5.72395706098453,5.71702812205324
"6960","MYL7",0.411913656665363,0.60371853513948,0.624327249474473,0.756091298654179,0.954177314908702,0.668753969086209
"6961","GCK",3.40850996308387,3.00085740107846,3.08136851756833,3.29505444990965,3.32746283776359,2.61782392138067
"6962","YKT6",5.80167988524298,5.73859697110803,5.9341322175493,5.9444815546891,6.02921931111848,6.05281440546875
"6963","CAMK2B",8.3477773826155,8.90212247127016,8.73724137182699,8.6359832274578,8.667616283099,8.74357804424061
"6964","NUDCD3",7.3635303473993,7.68505697509141,7.54717151681297,7.42758022884344,7.45384839419541,7.54820379971013
"6965","NPC1L1",0.178496618658084,0.178496618658084,0.231295213548006,0.319083839127547,0.313193273210257,0.359074146987833
"6966","DDX56",5.2891113505965,5.24087383392589,5.33486236477301,5.33523718055133,5.35554116265883,5.25704094633648
"6967","TMED4",6.43482242247235,6.31079203891986,6.26255844906945,6.24920205498577,6.27877967846453,6.40204011865767
"6968","OGDH",6.34140110164273,6.30660513140222,6.28680883668915,6.41553845842451,6.28336467071418,6.25616552103696
"6969","ZMIZ2",6.91276616723587,6.6464468955524,6.53108412852391,6.37745399882,6.46832476245478,6.58250099692665
